                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.241,                 3.1768,                 1.4759,                 1.0334,                 6.0777,                 1.3158,                0.00768,                      1,                0.20635,                0.12677,                 0.6687,                 3.3609,                 1.0308,                0.57694,                 9.7103,                0.98323,              3.334e-05,              3.334e-05,              3.334e-05
